instance_id,image_id,axis,source,chart_type,predicted_chart_type,score
4ddf467dce52_x,4ddf467dce52,x,extracted,vertical_bar,vertical_bar,1.0
4ddf467dce52_y,4ddf467dce52,y,extracted,vertical_bar,vertical_bar,0.9901053874766381
4de672cbbbb7_x,4de672cbbbb7,x,extracted,vertical_bar,vertical_bar,1.0
4de672cbbbb7_y,4de672cbbbb7,y,extracted,vertical_bar,vertical_bar,1.0
4de99c450d0a_x,4de99c450d0a,x,extracted,line,line,1.0
4de99c450d0a_y,4de99c450d0a,y,extracted,line,line,0.9794649225268386
4e2da02bbe09_x,4e2da02bbe09,x,extracted,line,line,0.0
4e2da02bbe09_y,4e2da02bbe09,y,extracted,line,line,0.0
4e447c943fe1_x,4e447c943fe1,x,extracted,vertical_bar,vertical_bar,1.0
4e447c943fe1_y,4e447c943fe1,y,extracted,vertical_bar,vertical_bar,0.0
4eb18031b58f_x,4eb18031b58f,x,extracted,line,line,1.0
4eb18031b58f_y,4eb18031b58f,y,extracted,line,line,0.9743589175191325
4f8cb7d248ff_x,4f8cb7d248ff,x,extracted,line,line,1.0
4f8cb7d248ff_y,4f8cb7d248ff,y,extracted,line,line,0.8671976231739131
4f95cc33ba7f_x,4f95cc33ba7f,x,extracted,horizontal_bar,horizontal_bar,0.0
4f95cc33ba7f_y,4f95cc33ba7f,y,extracted,horizontal_bar,horizontal_bar,0.7458517699299452
4fd28d25db0e_x,4fd28d25db0e,x,extracted,line,line,1.0
4fd28d25db0e_y,4fd28d25db0e,y,extracted,line,line,0.9777783267700566
502c055a8212_x,502c055a8212,x,extracted,vertical_bar,vertical_bar,1.0
502c055a8212_y,502c055a8212,y,extracted,vertical_bar,vertical_bar,0.9793062168639324
502e1f43e762_x,502e1f43e762,x,extracted,line,line,0.0
502e1f43e762_y,502e1f43e762,y,extracted,line,line,0.7375217417338207
507ae3aaa5dc_x,507ae3aaa5dc,x,extracted,vertical_bar,vertical_bar,0.9879523901627354
507ae3aaa5dc_y,507ae3aaa5dc,y,extracted,vertical_bar,vertical_bar,0.9718854993771877
5081e677a050_x,5081e677a050,x,extracted,vertical_bar,vertical_bar,1.0
5081e677a050_y,5081e677a050,y,extracted,vertical_bar,vertical_bar,0.9684035699687665
50b5e57ba180_x,50b5e57ba180,x,extracted,line,line,1.0
50b5e57ba180_y,50b5e57ba180,y,extracted,line,line,0.0
50e29b32c3cd_x,50e29b32c3cd,x,extracted,vertical_bar,vertical_bar,1.0
50e29b32c3cd_y,50e29b32c3cd,y,extracted,vertical_bar,vertical_bar,0.0
513147edc8a1_x,513147edc8a1,x,extracted,scatter,scatter,0.5301588938595738
513147edc8a1_y,513147edc8a1,y,extracted,scatter,scatter,0.5019756121040206
51706af99fbc_x,51706af99fbc,x,extracted,vertical_bar,vertical_bar,0.0
51706af99fbc_y,51706af99fbc,y,extracted,vertical_bar,vertical_bar,0.0
51b87bc31623_x,51b87bc31623,x,extracted,line,line,1.0
51b87bc31623_y,51b87bc31623,y,extracted,line,line,0.7210025105493223
51cea53c600f_x,51cea53c600f,x,extracted,vertical_bar,vertical_bar,1.0
51cea53c600f_y,51cea53c600f,y,extracted,vertical_bar,vertical_bar,0.9856678994598649
51d3b1a6baf3_x,51d3b1a6baf3,x,extracted,scatter,scatter,0.0
51d3b1a6baf3_y,51d3b1a6baf3,y,extracted,scatter,scatter,0.0
521e6d6dc1e6_x,521e6d6dc1e6,x,extracted,line,line,1.0
521e6d6dc1e6_y,521e6d6dc1e6,y,extracted,line,line,0.9296618011241133
526ba4d596d8_x,526ba4d596d8,x,extracted,scatter,scatter,0.0
526ba4d596d8_y,526ba4d596d8,y,extracted,scatter,scatter,0.0
527e40c1a693_x,527e40c1a693,x,extracted,line,line,1.0
527e40c1a693_y,527e40c1a693,y,extracted,line,line,0.833491282049315
52a5e1f461fa_x,52a5e1f461fa,x,extracted,vertical_bar,vertical_bar,1.0
52a5e1f461fa_y,52a5e1f461fa,y,extracted,vertical_bar,vertical_bar,0.9797634586779826
52b727dcd08c_x,52b727dcd08c,x,extracted,scatter,scatter,0.0
52b727dcd08c_y,52b727dcd08c,y,extracted,scatter,scatter,0.0
52ecf1e8dbeb_x,52ecf1e8dbeb,x,extracted,vertical_bar,vertical_bar,0.0
52ecf1e8dbeb_y,52ecf1e8dbeb,y,extracted,vertical_bar,vertical_bar,0.0
5319f79ebf80_x,5319f79ebf80,x,extracted,line,line,0.0
5319f79ebf80_y,5319f79ebf80,y,extracted,line,line,0.16920332069934862
53360355b73c_x,53360355b73c,x,extracted,vertical_bar,vertical_bar,0.0
53360355b73c_y,53360355b73c,y,extracted,vertical_bar,vertical_bar,0.0
5354bf4d5297_x,5354bf4d5297,x,extracted,vertical_bar,vertical_bar,0.0
5354bf4d5297_y,5354bf4d5297,y,extracted,vertical_bar,vertical_bar,0.0
536b28ae1a7e_x,536b28ae1a7e,x,extracted,scatter,scatter,0.0
536b28ae1a7e_y,536b28ae1a7e,y,extracted,scatter,scatter,0.0
5431d64c11ed_x,5431d64c11ed,x,extracted,line,line,1.0
5431d64c11ed_y,5431d64c11ed,y,extracted,line,line,0.829769400851043
5432762b3f58_x,5432762b3f58,x,extracted,line,line,1.0
5432762b3f58_y,5432762b3f58,y,extracted,line,line,0.0
553441275e71_x,553441275e71,x,extracted,line,line,0.0
553441275e71_y,553441275e71,y,extracted,line,line,0.570065173154688
553e947a776b_x,553e947a776b,x,extracted,line,line,1.0
553e947a776b_y,553e947a776b,y,extracted,line,line,1.0
5585994bc3e0_x,5585994bc3e0,x,extracted,vertical_bar,vertical_bar,1.0
5585994bc3e0_y,5585994bc3e0,y,extracted,vertical_bar,vertical_bar,0.9865656876836191
55874c9f27eb_x,55874c9f27eb,x,extracted,vertical_bar,vertical_bar,1.0
55874c9f27eb_y,55874c9f27eb,y,extracted,vertical_bar,vertical_bar,0.0
55c321c890e5_x,55c321c890e5,x,extracted,line,line,1.0
55c321c890e5_y,55c321c890e5,y,extracted,line,line,0.9406708886798729
5659d67c2ca1_x,5659d67c2ca1,x,extracted,vertical_bar,vertical_bar,1.0
5659d67c2ca1_y,5659d67c2ca1,y,extracted,vertical_bar,vertical_bar,1.0
566ce90d5001_x,566ce90d5001,x,extracted,line,line,1.0
566ce90d5001_y,566ce90d5001,y,extracted,line,line,0.0
56a67c742efe_x,56a67c742efe,x,extracted,vertical_bar,vertical_bar,0.9861120041034785
56a67c742efe_y,56a67c742efe,y,extracted,vertical_bar,vertical_bar,0.0
56b693cf651b_x,56b693cf651b,x,extracted,line,line,1.0
56b693cf651b_y,56b693cf651b,y,extracted,line,line,0.9286245990919688
56eb2858f094_x,56eb2858f094,x,extracted,vertical_bar,vertical_bar,1.0
56eb2858f094_y,56eb2858f094,y,extracted,vertical_bar,vertical_bar,0.9956343136304886
56ef371c63bd_x,56ef371c63bd,x,extracted,vertical_bar,vertical_bar,1.0
56ef371c63bd_y,56ef371c63bd,y,extracted,vertical_bar,vertical_bar,0.9904100970745131
577852009659_x,577852009659,x,extracted,vertical_bar,vertical_bar,1.0
577852009659_y,577852009659,y,extracted,vertical_bar,vertical_bar,0.0
582d866854e0_x,582d866854e0,x,extracted,horizontal_bar,horizontal_bar,0.0
582d866854e0_y,582d866854e0,y,extracted,horizontal_bar,horizontal_bar,0.0
5850d66982e5_x,5850d66982e5,x,extracted,vertical_bar,vertical_bar,1.0
5850d66982e5_y,5850d66982e5,y,extracted,vertical_bar,vertical_bar,0.37943603320762653
5891714de670_x,5891714de670,x,extracted,horizontal_bar,horizontal_bar,0.0
5891714de670_y,5891714de670,y,extracted,horizontal_bar,horizontal_bar,0.5378828427399902
58eccf6e1de4_x,58eccf6e1de4,x,extracted,line,line,1.0
58eccf6e1de4_y,58eccf6e1de4,y,extracted,line,line,0.8297227738645625
58fc53d72d7f_x,58fc53d72d7f,x,extracted,vertical_bar,vertical_bar,1.0
58fc53d72d7f_y,58fc53d72d7f,y,extracted,vertical_bar,vertical_bar,0.0
5918579d6abf_x,5918579d6abf,x,extracted,line,line,1.0
5918579d6abf_y,5918579d6abf,y,extracted,line,line,0.0
5931d6d316b0_x,5931d6d316b0,x,extracted,scatter,scatter,1.0
5931d6d316b0_y,5931d6d316b0,y,extracted,scatter,scatter,0.0
59bb4fea9c9b_x,59bb4fea9c9b,x,extracted,vertical_bar,vertical_bar,0.9168590335664002
59bb4fea9c9b_y,59bb4fea9c9b,y,extracted,vertical_bar,vertical_bar,0.8390766429344056
5a055b4ebf9f_x,5a055b4ebf9f,x,extracted,line,line,0.0
5a055b4ebf9f_y,5a055b4ebf9f,y,extracted,line,line,0.0
5a9c97192ea6_x,5a9c97192ea6,x,extracted,line,line,1.0
5a9c97192ea6_y,5a9c97192ea6,y,extracted,line,line,0.0
5aaac7667397_x,5aaac7667397,x,extracted,line,line,1.0
5aaac7667397_y,5aaac7667397,y,extracted,line,line,0.9586428146241326
5ac507f73eb4_x,5ac507f73eb4,x,extracted,horizontal_bar,horizontal_bar,0.0
5ac507f73eb4_y,5ac507f73eb4,y,extracted,horizontal_bar,horizontal_bar,0.0
5bf5f479742a_x,5bf5f479742a,x,extracted,line,line,0.0
5bf5f479742a_y,5bf5f479742a,y,extracted,line,line,0.0
5c29cea56264_x,5c29cea56264,x,extracted,line,line,1.0
5c29cea56264_y,5c29cea56264,y,extracted,line,line,0.9731156993984349
5c335161fdad_x,5c335161fdad,x,extracted,line,line,1.0
5c335161fdad_y,5c335161fdad,y,extracted,line,line,0.7860273359744359
5c4b52048f72_x,5c4b52048f72,x,extracted,line,line,1.0
5c4b52048f72_y,5c4b52048f72,y,extracted,line,line,0.9845592159179026
5c6466354e49_x,5c6466354e49,x,extracted,scatter,scatter,1.0
5c6466354e49_y,5c6466354e49,y,extracted,scatter,scatter,0.0
5cad47641ecc_x,5cad47641ecc,x,extracted,vertical_bar,vertical_bar,1.0
5cad47641ecc_y,5cad47641ecc,y,extracted,vertical_bar,vertical_bar,0.9651313188320685
5cbb826e6186_x,5cbb826e6186,x,extracted,scatter,scatter,0.0
5cbb826e6186_y,5cbb826e6186,y,extracted,scatter,scatter,0.9386669561428536
5cbcc46a6eed_x,5cbcc46a6eed,x,extracted,horizontal_bar,horizontal_bar,0.0
5cbcc46a6eed_y,5cbcc46a6eed,y,extracted,horizontal_bar,horizontal_bar,0.0
5ccb2f68b719_x,5ccb2f68b719,x,extracted,vertical_bar,vertical_bar,1.0
5ccb2f68b719_y,5ccb2f68b719,y,extracted,vertical_bar,vertical_bar,0.917028667377777
5cd9c8a7d944_x,5cd9c8a7d944,x,extracted,line,line,1.0
5cd9c8a7d944_y,5cd9c8a7d944,y,extracted,line,line,0.15575211654602894
5d082de59803_x,5d082de59803,x,extracted,line,line,0.0
5d082de59803_y,5d082de59803,y,extracted,line,line,0.0
5d6d21250166_x,5d6d21250166,x,extracted,line,line,1.0
5d6d21250166_y,5d6d21250166,y,extracted,line,line,0.0
5db07bea9da6_x,5db07bea9da6,x,extracted,line,line,1.0
5db07bea9da6_y,5db07bea9da6,y,extracted,line,line,0.9142260137190636
5db11061fdc6_x,5db11061fdc6,x,extracted,vertical_bar,vertical_bar,1.0
5db11061fdc6_y,5db11061fdc6,y,extracted,vertical_bar,vertical_bar,0.9870006587326421
5db5c2071c13_x,5db5c2071c13,x,extracted,line,line,1.0
5db5c2071c13_y,5db5c2071c13,y,extracted,line,line,0.9485720290985622
5e0b158d5944_x,5e0b158d5944,x,extracted,vertical_bar,vertical_bar,1.0
5e0b158d5944_y,5e0b158d5944,y,extracted,vertical_bar,vertical_bar,0.8589005824201437
5e315d84252a_x,5e315d84252a,x,extracted,vertical_bar,vertical_bar,0.8432388418813852
5e315d84252a_y,5e315d84252a,y,extracted,vertical_bar,vertical_bar,0.0
5e894a8e6d41_x,5e894a8e6d41,x,extracted,vertical_bar,vertical_bar,0.0
5e894a8e6d41_y,5e894a8e6d41,y,extracted,vertical_bar,vertical_bar,0.0
5ecd52986b63_x,5ecd52986b63,x,extracted,line,line,1.0
5ecd52986b63_y,5ecd52986b63,y,extracted,line,line,0.7554842067518086
5f403df6f69d_x,5f403df6f69d,x,extracted,line,line,1.0
5f403df6f69d_y,5f403df6f69d,y,extracted,line,line,0.941455318861866
5f4c83912d18_x,5f4c83912d18,x,extracted,line,line,1.0
5f4c83912d18_y,5f4c83912d18,y,extracted,line,line,0.0
5fd0b2fd2087_x,5fd0b2fd2087,x,extracted,scatter,scatter,0.0
5fd0b2fd2087_y,5fd0b2fd2087,y,extracted,scatter,scatter,0.0
606cecfc030f_x,606cecfc030f,x,extracted,vertical_bar,vertical_bar,0.9535218831188681
606cecfc030f_y,606cecfc030f,y,extracted,vertical_bar,vertical_bar,0.8809969230544541
60923b97d2b5_x,60923b97d2b5,x,extracted,vertical_bar,vertical_bar,0.0
60923b97d2b5_y,60923b97d2b5,y,extracted,vertical_bar,vertical_bar,0.0
60d2ea1a96e3_x,60d2ea1a96e3,x,extracted,vertical_bar,vertical_bar,0.5958732602421408
60d2ea1a96e3_y,60d2ea1a96e3,y,extracted,vertical_bar,vertical_bar,0.7939923732150427
60f82a26f716_x,60f82a26f716,x,extracted,line,line,0.0
60f82a26f716_y,60f82a26f716,y,extracted,line,line,0.0
611e9fffebc3_x,611e9fffebc3,x,extracted,scatter,scatter,0.0
611e9fffebc3_y,611e9fffebc3,y,extracted,scatter,scatter,0.0
618af800009c_x,618af800009c,x,extracted,line,line,1.0
618af800009c_y,618af800009c,y,extracted,line,line,0.5746574629290919
61e3e485d92a_x,61e3e485d92a,x,extracted,line,line,1.0
61e3e485d92a_y,61e3e485d92a,y,extracted,line,line,7.383227806911918e-09
6216c60ae2c0_x,6216c60ae2c0,x,extracted,line,line,0.0
6216c60ae2c0_y,6216c60ae2c0,y,extracted,line,line,0.0
622f724998b2_x,622f724998b2,x,extracted,vertical_bar,vertical_bar,1.0
622f724998b2_y,622f724998b2,y,extracted,vertical_bar,vertical_bar,0.0
6235d85982ad_x,6235d85982ad,x,extracted,vertical_bar,vertical_bar,1.0
6235d85982ad_y,6235d85982ad,y,extracted,vertical_bar,vertical_bar,1.2197637072830503e-05
62889c65d0de_x,62889c65d0de,x,extracted,line,line,1.0
62889c65d0de_y,62889c65d0de,y,extracted,line,line,0.0
62a5fe77db68_x,62a5fe77db68,x,extracted,vertical_bar,vertical_bar,0.0
62a5fe77db68_y,62a5fe77db68,y,extracted,vertical_bar,vertical_bar,0.0
62d961bb9e6b_x,62d961bb9e6b,x,extracted,vertical_bar,vertical_bar,1.0
62d961bb9e6b_y,62d961bb9e6b,y,extracted,vertical_bar,vertical_bar,0.9867918102080653
635fb3a42584_x,635fb3a42584,x,extracted,line,line,1.0
635fb3a42584_y,635fb3a42584,y,extracted,line,line,0.972818331560352
64374ed8c87a_x,64374ed8c87a,x,extracted,line,line,0.8511149663766819
64374ed8c87a_y,64374ed8c87a,y,extracted,line,line,0.0
6447c2a5e487_x,6447c2a5e487,x,extracted,vertical_bar,vertical_bar,0.0
6447c2a5e487_y,6447c2a5e487,y,extracted,vertical_bar,vertical_bar,0.0
648809c3743b_x,648809c3743b,x,extracted,scatter,scatter,0.0
648809c3743b_y,648809c3743b,y,extracted,scatter,scatter,0.0
649194d6f2f4_x,649194d6f2f4,x,extracted,line,line,1.0
649194d6f2f4_y,649194d6f2f4,y,extracted,line,line,0.9889464696839936
649cc8f91cc4_x,649cc8f91cc4,x,extracted,line,line,1.0
649cc8f91cc4_y,649cc8f91cc4,y,extracted,line,line,0.0
64f2ce6d8af3_x,64f2ce6d8af3,x,extracted,line,line,1.0
64f2ce6d8af3_y,64f2ce6d8af3,y,extracted,line,line,9.007197987909166e-06
64f887fff7dc_x,64f887fff7dc,x,extracted,line,line,1.0
64f887fff7dc_y,64f887fff7dc,y,extracted,line,line,0.24725493107513175
65164389b651_x,65164389b651,x,extracted,line,line,1.0
65164389b651_y,65164389b651,y,extracted,line,line,0.0
653cf7374881_x,653cf7374881,x,extracted,vertical_bar,vertical_bar,1.0
653cf7374881_y,653cf7374881,y,extracted,vertical_bar,vertical_bar,0.9795855602524992
6542fd31e4a5_x,6542fd31e4a5,x,extracted,line,line,0.9930556671860611
6542fd31e4a5_y,6542fd31e4a5,y,extracted,line,line,0.7852379373601586
659d2b57fa60_x,659d2b57fa60,x,extracted,vertical_bar,vertical_bar,1.0
659d2b57fa60_y,659d2b57fa60,y,extracted,vertical_bar,vertical_bar,1.0
65f91fd8c335_x,65f91fd8c335,x,extracted,vertical_bar,vertical_bar,1.0
65f91fd8c335_y,65f91fd8c335,y,extracted,vertical_bar,vertical_bar,0.9667466908733993
6627e6967a98_x,6627e6967a98,x,extracted,horizontal_bar,horizontal_bar,0.0
6627e6967a98_y,6627e6967a98,y,extracted,horizontal_bar,horizontal_bar,0.0
66347e7f844d_x,66347e7f844d,x,extracted,horizontal_bar,line,0.0
66347e7f844d_y,66347e7f844d,y,extracted,horizontal_bar,line,0.0
665ebcbad177_x,665ebcbad177,x,extracted,line,line,0.0
665ebcbad177_y,665ebcbad177,y,extracted,line,line,0.0
66d2198391be_x,66d2198391be,x,extracted,vertical_bar,vertical_bar,0.5724019036396353
66d2198391be_y,66d2198391be,y,extracted,vertical_bar,vertical_bar,0.9859601104377891
671f4ae14174_x,671f4ae14174,x,extracted,line,line,0.0
671f4ae14174_y,671f4ae14174,y,extracted,line,line,1.662640642208224e-05
6737ada0656e_x,6737ada0656e,x,extracted,horizontal_bar,vertical_bar,0.0
6737ada0656e_y,6737ada0656e,y,extracted,horizontal_bar,vertical_bar,0.0
674453f6d8a1_x,674453f6d8a1,x,extracted,vertical_bar,vertical_bar,0.6167649376570126
674453f6d8a1_y,674453f6d8a1,y,extracted,vertical_bar,vertical_bar,1.0
6771e4a4fab5_x,6771e4a4fab5,x,extracted,vertical_bar,vertical_bar,0.0
6771e4a4fab5_y,6771e4a4fab5,y,extracted,vertical_bar,vertical_bar,0.0
679dc4eee502_x,679dc4eee502,x,extracted,horizontal_bar,horizontal_bar,0.0
679dc4eee502_y,679dc4eee502,y,extracted,horizontal_bar,horizontal_bar,0.0
67aba5f5d24b_x,67aba5f5d24b,x,extracted,line,line,0.0
67aba5f5d24b_y,67aba5f5d24b,y,extracted,line,line,0.9800732240713066
68306913c57c_x,68306913c57c,x,extracted,line,line,0.9903849117057764
68306913c57c_y,68306913c57c,y,extracted,line,line,0.9150494792130139
6881dcba3315_x,6881dcba3315,x,extracted,horizontal_bar,horizontal_bar,1.0
6881dcba3315_y,6881dcba3315,y,extracted,horizontal_bar,horizontal_bar,1.0
68904d1a4c6c_x,68904d1a4c6c,x,extracted,scatter,scatter,0.0
68904d1a4c6c_y,68904d1a4c6c,y,extracted,scatter,scatter,0.0
68b4d59628d5_x,68b4d59628d5,x,extracted,vertical_bar,vertical_bar,0.0
68b4d59628d5_y,68b4d59628d5,y,extracted,vertical_bar,vertical_bar,0.9643486640571326
68b7d9d994b3_x,68b7d9d994b3,x,extracted,vertical_bar,vertical_bar,1.0
68b7d9d994b3_y,68b7d9d994b3,y,extracted,vertical_bar,vertical_bar,0.8897709089580566
68b83f17bbd4_x,68b83f17bbd4,x,extracted,scatter,scatter,0.9889798492360877
68b83f17bbd4_y,68b83f17bbd4,y,extracted,scatter,scatter,0.0
68fbd831aff0_x,68fbd831aff0,x,extracted,vertical_bar,vertical_bar,0.9545767334787216
68fbd831aff0_y,68fbd831aff0,y,extracted,vertical_bar,vertical_bar,0.0
6906da4fa56a_x,6906da4fa56a,x,extracted,line,line,1.0
6906da4fa56a_y,6906da4fa56a,y,extracted,line,line,0.3068777722960021
69b73dc841fb_x,69b73dc841fb,x,extracted,line,line,1.0
69b73dc841fb_y,69b73dc841fb,y,extracted,line,line,0.6263718588510598
69d1f624b716_x,69d1f624b716,x,extracted,scatter,scatter,0.0
69d1f624b716_y,69d1f624b716,y,extracted,scatter,scatter,0.0
69f7270e2390_x,69f7270e2390,x,extracted,scatter,scatter,0.0
69f7270e2390_y,69f7270e2390,y,extracted,scatter,scatter,0.0
6a0fa5d6c49c_x,6a0fa5d6c49c,x,extracted,scatter,scatter,0.0
6a0fa5d6c49c_y,6a0fa5d6c49c,y,extracted,scatter,scatter,0.0
6a12b0673987_x,6a12b0673987,x,extracted,vertical_bar,vertical_bar,1.0
6a12b0673987_y,6a12b0673987,y,extracted,vertical_bar,vertical_bar,0.0
6a5ff6d2e86a_x,6a5ff6d2e86a,x,extracted,line,line,1.0
6a5ff6d2e86a_y,6a5ff6d2e86a,y,extracted,line,line,0.8807743247690158
6a855b8e01ba_x,6a855b8e01ba,x,extracted,line,line,1.0
6a855b8e01ba_y,6a855b8e01ba,y,extracted,line,line,0.18761957944923768
6ae113ad2454_x,6ae113ad2454,x,extracted,scatter,scatter,0.0
6ae113ad2454_y,6ae113ad2454,y,extracted,scatter,scatter,0.0
6ae13d8c7477_x,6ae13d8c7477,x,extracted,vertical_bar,vertical_bar,0.8756469982284039
6ae13d8c7477_y,6ae13d8c7477,y,extracted,vertical_bar,vertical_bar,0.0
6ae8e07ad873_x,6ae8e07ad873,x,extracted,scatter,scatter,0.0
6ae8e07ad873_y,6ae8e07ad873,y,extracted,scatter,scatter,0.0
6b7dfd10152a_x,6b7dfd10152a,x,extracted,vertical_bar,vertical_bar,0.9201702308888686
6b7dfd10152a_y,6b7dfd10152a,y,extracted,vertical_bar,vertical_bar,0.9360811714558668
6bd7ecea200f_x,6bd7ecea200f,x,extracted,line,line,1.0
6bd7ecea200f_y,6bd7ecea200f,y,extracted,line,line,0.0
6bea3dc82cc6_x,6bea3dc82cc6,x,extracted,line,line,1.0
6bea3dc82cc6_y,6bea3dc82cc6,y,extracted,line,line,0.8560443630796295
6bfddb905b24_x,6bfddb905b24,x,extracted,horizontal_bar,horizontal_bar,0.0
6bfddb905b24_y,6bfddb905b24,y,extracted,horizontal_bar,horizontal_bar,0.0
6c33dddc7665_x,6c33dddc7665,x,extracted,line,line,1.0
6c33dddc7665_y,6c33dddc7665,y,extracted,line,line,0.8849292062743417
6c400f7455f1_x,6c400f7455f1,x,extracted,line,line,1.0
6c400f7455f1_y,6c400f7455f1,y,extracted,line,line,0.1705913814603317
6cb3698bb629_x,6cb3698bb629,x,extracted,line,line,1.0
6cb3698bb629_y,6cb3698bb629,y,extracted,line,line,0.948208604980995
6d4d21bdc9a8_x,6d4d21bdc9a8,x,extracted,scatter,scatter,0.0
6d4d21bdc9a8_y,6d4d21bdc9a8,y,extracted,scatter,scatter,0.0
6d6197f83e0e_x,6d6197f83e0e,x,extracted,vertical_bar,vertical_bar,1.0
6d6197f83e0e_y,6d6197f83e0e,y,extracted,vertical_bar,vertical_bar,0.9504595898059702
6dbb0ee3e164_x,6dbb0ee3e164,x,extracted,line,line,1.0
6dbb0ee3e164_y,6dbb0ee3e164,y,extracted,line,line,0.21015291194587005
6dc9181c0b1c_x,6dc9181c0b1c,x,extracted,scatter,scatter,0.0
6dc9181c0b1c_y,6dc9181c0b1c,y,extracted,scatter,scatter,0.0
6dd91099b5f4_x,6dd91099b5f4,x,extracted,vertical_bar,vertical_bar,1.0
6dd91099b5f4_y,6dd91099b5f4,y,extracted,vertical_bar,vertical_bar,0.9819913826788187
6e11ee43f6a9_x,6e11ee43f6a9,x,extracted,horizontal_bar,horizontal_bar,0.4677014030991531
6e11ee43f6a9_y,6e11ee43f6a9,y,extracted,horizontal_bar,horizontal_bar,1.0
6e4348c30e13_x,6e4348c30e13,x,extracted,vertical_bar,vertical_bar,1.0
6e4348c30e13_y,6e4348c30e13,y,extracted,vertical_bar,vertical_bar,0.9935813478958679
6f24707f602a_x,6f24707f602a,x,extracted,vertical_bar,vertical_bar,1.0
6f24707f602a_y,6f24707f602a,y,extracted,vertical_bar,vertical_bar,0.9768183921799085
6f29f0b635c4_x,6f29f0b635c4,x,extracted,line,line,1.0
6f29f0b635c4_y,6f29f0b635c4,y,extracted,line,line,0.8810350852603954
6f36d53ecec8_x,6f36d53ecec8,x,extracted,line,line,0.0
6f36d53ecec8_y,6f36d53ecec8,y,extracted,line,line,0.0
6f63ecffc344_x,6f63ecffc344,x,extracted,line,line,1.0
6f63ecffc344_y,6f63ecffc344,y,extracted,line,line,0.0
6faebddfc17d_x,6faebddfc17d,x,extracted,vertical_bar,vertical_bar,1.0
6faebddfc17d_y,6faebddfc17d,y,extracted,vertical_bar,vertical_bar,1.0
702307d1610a_x,702307d1610a,x,extracted,line,line,1.0
702307d1610a_y,702307d1610a,y,extracted,line,line,1.0
7036650d3cf6_x,7036650d3cf6,x,extracted,scatter,scatter,0.0
7036650d3cf6_y,7036650d3cf6,y,extracted,scatter,scatter,0.0
703e8ad18db3_x,703e8ad18db3,x,extracted,line,line,1.0
703e8ad18db3_y,703e8ad18db3,y,extracted,line,line,0.8649902563612839
714b90587f2f_x,714b90587f2f,x,extracted,line,line,1.0
714b90587f2f_y,714b90587f2f,y,extracted,line,line,0.9430558420015973
71a7688ac59a_x,71a7688ac59a,x,extracted,line,line,1.0
71a7688ac59a_y,71a7688ac59a,y,extracted,line,line,0.9637116176340652
71f4218982b9_x,71f4218982b9,x,extracted,line,line,1.0
71f4218982b9_y,71f4218982b9,y,extracted,line,line,0.0
722ecbeeec0e_x,722ecbeeec0e,x,extracted,scatter,scatter,0.0
722ecbeeec0e_y,722ecbeeec0e,y,extracted,scatter,scatter,0.0
725201a26cf4_x,725201a26cf4,x,extracted,horizontal_bar,horizontal_bar,0.0
725201a26cf4_y,725201a26cf4,y,extracted,horizontal_bar,horizontal_bar,0.0
72802b024d53_x,72802b024d53,x,extracted,line,line,0.0
72802b024d53_y,72802b024d53,y,extracted,line,line,0.0
72eb189e7248_x,72eb189e7248,x,extracted,horizontal_bar,horizontal_bar,0.0
72eb189e7248_y,72eb189e7248,y,extracted,horizontal_bar,horizontal_bar,1.0
733b73c1b954_x,733b73c1b954,x,extracted,vertical_bar,vertical_bar,1.0
733b73c1b954_y,733b73c1b954,y,extracted,vertical_bar,vertical_bar,1.0
735ad87528eb_x,735ad87528eb,x,extracted,scatter,scatter,0.0
735ad87528eb_y,735ad87528eb,y,extracted,scatter,scatter,0.0
735d0db717a6_x,735d0db717a6,x,extracted,scatter,scatter,0.0
735d0db717a6_y,735d0db717a6,y,extracted,scatter,scatter,0.0
73a36d86a1e2_x,73a36d86a1e2,x,extracted,vertical_bar,vertical_bar,1.0
73a36d86a1e2_y,73a36d86a1e2,y,extracted,vertical_bar,vertical_bar,0.9687916114581268
73a7442d148a_x,73a7442d148a,x,extracted,line,line,1.0
73a7442d148a_y,73a7442d148a,y,extracted,line,line,0.7575458881822776
7415d3659ca7_x,7415d3659ca7,x,extracted,vertical_bar,vertical_bar,0.9704228305042057
7415d3659ca7_y,7415d3659ca7,y,extracted,vertical_bar,vertical_bar,0.9834085679756672
74220cf817a2_x,74220cf817a2,x,extracted,vertical_bar,vertical_bar,1.0
74220cf817a2_y,74220cf817a2,y,extracted,vertical_bar,vertical_bar,0.7183016951474612
74e62f039e99_x,74e62f039e99,x,extracted,line,line,1.0
74e62f039e99_y,74e62f039e99,y,extracted,line,line,0.8910508148910978
74efc32e2b57_x,74efc32e2b57,x,extracted,line,line,1.0
74efc32e2b57_y,74efc32e2b57,y,extracted,line,line,0.0
7500071ea622_x,7500071ea622,x,extracted,line,line,1.0
7500071ea622_y,7500071ea622,y,extracted,line,line,0.0
750aca2bce30_x,750aca2bce30,x,extracted,line,line,0.0
750aca2bce30_y,750aca2bce30,y,extracted,line,line,0.0
7581dee94bc4_x,7581dee94bc4,x,extracted,line,scatter,0.0
7581dee94bc4_y,7581dee94bc4,y,extracted,line,scatter,0.0
7584e2aab8cb_x,7584e2aab8cb,x,extracted,scatter,scatter,0.0
