instance_id,image_id,axis,source,chart_type,predicted_chart_type,score
e2415066cd8b_y,e2415066cd8b,y,generated,scatter,scatter,0.9641213360138603
e24fc3f2cff7_x,e24fc3f2cff7,x,generated,line,line,1.0
e24fc3f2cff7_y,e24fc3f2cff7,y,generated,line,line,0.9829081581772483
e382b87a187d_x,e382b87a187d,x,generated,line,line,1.0
e382b87a187d_y,e382b87a187d,y,generated,line,line,0.8491729654334765
e3ce4a869ce6_x,e3ce4a869ce6,x,generated,line,line,1.0
e3ce4a869ce6_y,e3ce4a869ce6,y,generated,line,line,0.9628632385442544
e40e77bfa786_x,e40e77bfa786,x,generated,line,line,1.0
e40e77bfa786_y,e40e77bfa786,y,generated,line,line,0.9405652214661591
e5c07abc36e3_x,e5c07abc36e3,x,generated,vertical_bar,vertical_bar,1.0
e5c07abc36e3_y,e5c07abc36e3,y,generated,vertical_bar,vertical_bar,0.9772892045252866
e6251014f192_x,e6251014f192,x,generated,scatter,scatter,0.9956504897944374
e6251014f192_y,e6251014f192,y,generated,scatter,scatter,0.0
e764d3fcfda1_x,e764d3fcfda1,x,generated,scatter,scatter,0.9946924071329277
e764d3fcfda1_y,e764d3fcfda1,y,generated,scatter,scatter,0.8985124618668971
e8348da73c4c_x,e8348da73c4c,x,generated,line,line,1.0
e8348da73c4c_y,e8348da73c4c,y,generated,line,line,0.8719864306611615
e8dfb5f144e1_x,e8dfb5f144e1,x,generated,line,line,1.0
e8dfb5f144e1_y,e8dfb5f144e1,y,generated,line,line,0.97854880443913
e91e28111e86_x,e91e28111e86,x,generated,scatter,scatter,0.9930799127440568
e91e28111e86_y,e91e28111e86,y,generated,scatter,scatter,0.9894519794830268
e946a4d4af85_x,e946a4d4af85,x,generated,vertical_bar,vertical_bar,1.0
e946a4d4af85_y,e946a4d4af85,y,generated,vertical_bar,vertical_bar,0.9582851632786349
e950033031f2_x,e950033031f2,x,generated,vertical_bar,vertical_bar,1.0
e950033031f2_y,e950033031f2,y,generated,vertical_bar,vertical_bar,0.2855669020874465
e9f4e1ea89eb_x,e9f4e1ea89eb,x,generated,scatter,scatter,0.0
e9f4e1ea89eb_y,e9f4e1ea89eb,y,generated,scatter,scatter,0.0
ea1bc45c6d28_x,ea1bc45c6d28,x,generated,line,line,1.0
ea1bc45c6d28_y,ea1bc45c6d28,y,generated,line,line,0.9411190160048644
ea7f074726ae_x,ea7f074726ae,x,generated,vertical_bar,vertical_bar,1.0
ea7f074726ae_y,ea7f074726ae,y,generated,vertical_bar,vertical_bar,0.9618369342413491
eac561ef8da4_x,eac561ef8da4,x,generated,line,line,1.0
eac561ef8da4_y,eac561ef8da4,y,generated,line,line,0.8951848720246509
ead695aaeef1_x,ead695aaeef1,x,generated,vertical_bar,vertical_bar,1.0
ead695aaeef1_y,ead695aaeef1,y,generated,vertical_bar,vertical_bar,0.9745304593311888
ebfa26e67e31_x,ebfa26e67e31,x,generated,line,line,1.0
ebfa26e67e31_y,ebfa26e67e31,y,generated,line,line,0.9870011049841576
ece3cd08ce81_x,ece3cd08ce81,x,generated,vertical_bar,vertical_bar,1.0
ece3cd08ce81_y,ece3cd08ce81,y,generated,vertical_bar,vertical_bar,0.9759796722918166
ed2cd1cdc3fe_x,ed2cd1cdc3fe,x,generated,scatter,scatter,0.0
ed2cd1cdc3fe_y,ed2cd1cdc3fe,y,generated,scatter,scatter,0.0
ed80caefa97f_x,ed80caefa97f,x,generated,scatter,scatter,0.9806841093669807
ed80caefa97f_y,ed80caefa97f,y,generated,scatter,scatter,0.8899991461874688
ef7cecce0c54_x,ef7cecce0c54,x,generated,line,line,1.0
ef7cecce0c54_y,ef7cecce0c54,y,generated,line,line,0.6753472818507928
ef8f6e4f32d0_x,ef8f6e4f32d0,x,generated,scatter,scatter,0.9957418232242132
ef8f6e4f32d0_y,ef8f6e4f32d0,y,generated,scatter,scatter,0.0
efa549b6ae71_x,efa549b6ae71,x,generated,vertical_bar,vertical_bar,1.0
efa549b6ae71_y,efa549b6ae71,y,generated,vertical_bar,vertical_bar,0.9945433893220248
f1a7cb2dd5c9_x,f1a7cb2dd5c9,x,generated,vertical_bar,vertical_bar,1.0
f1a7cb2dd5c9_y,f1a7cb2dd5c9,y,generated,vertical_bar,vertical_bar,0.9878181146232219
f2214b4a1ff1_x,f2214b4a1ff1,x,generated,dot,dot,1.0
f2214b4a1ff1_y,f2214b4a1ff1,y,generated,dot,dot,1.0
f467fc2b7bd8_x,f467fc2b7bd8,x,generated,line,line,1.0
f467fc2b7bd8_y,f467fc2b7bd8,y,generated,line,line,0.7287863090775679
f57fbd6b1a37_x,f57fbd6b1a37,x,generated,line,line,1.0
f57fbd6b1a37_y,f57fbd6b1a37,y,generated,line,line,0.931260921275151
f5d35bef302b_x,f5d35bef302b,x,generated,line,line,1.0
f5d35bef302b_y,f5d35bef302b,y,generated,line,line,0.9522412476711384
f6adcb9a6c8a_x,f6adcb9a6c8a,x,generated,vertical_bar,vertical_bar,1.0
f6adcb9a6c8a_y,f6adcb9a6c8a,y,generated,vertical_bar,vertical_bar,0.9278814319437871
f7dd95ca8387_x,f7dd95ca8387,x,generated,vertical_bar,vertical_bar,1.0
f7dd95ca8387_y,f7dd95ca8387,y,generated,vertical_bar,vertical_bar,0.9609222795065069
f81a1710166d_x,f81a1710166d,x,generated,scatter,scatter,0.9402583020648696
f81a1710166d_y,f81a1710166d,y,generated,scatter,scatter,0.8933026369386423
f83d5511eaad_x,f83d5511eaad,x,generated,vertical_bar,vertical_bar,1.0
f83d5511eaad_y,f83d5511eaad,y,generated,vertical_bar,vertical_bar,0.9906778271325793
f93cad185a73_x,f93cad185a73,x,generated,line,line,1.0
f93cad185a73_y,f93cad185a73,y,generated,line,line,0.977347180821641
f958c9ce7c70_x,f958c9ce7c70,x,generated,vertical_bar,vertical_bar,1.0
f958c9ce7c70_y,f958c9ce7c70,y,generated,vertical_bar,vertical_bar,0.9550989036639606
f96f89b58069_x,f96f89b58069,x,generated,vertical_bar,vertical_bar,1.0
f96f89b58069_y,f96f89b58069,y,generated,vertical_bar,vertical_bar,0.9692602799655698
fa42cc6cb652_x,fa42cc6cb652,x,generated,line,line,1.0
fa42cc6cb652_y,fa42cc6cb652,y,generated,line,line,0.968736490392565
fab17bcfffdf_x,fab17bcfffdf,x,generated,line,line,1.0
fab17bcfffdf_y,fab17bcfffdf,y,generated,line,line,0.9457323656631333
faeccfb31d72_x,faeccfb31d72,x,generated,line,line,1.0
faeccfb31d72_y,faeccfb31d72,y,generated,line,line,0.9286664648994696
faf239c99827_x,faf239c99827,x,generated,vertical_bar,vertical_bar,1.0
faf239c99827_y,faf239c99827,y,generated,vertical_bar,vertical_bar,0.9714170888645348
fb0a540840f8_x,fb0a540840f8,x,generated,line,line,1.0
fb0a540840f8_y,fb0a540840f8,y,generated,line,line,0.9638305293428422
fb186bdbff26_x,fb186bdbff26,x,generated,line,line,1.0
fb186bdbff26_y,fb186bdbff26,y,generated,line,line,0.9234179265844975
fb1b0eac2623_x,fb1b0eac2623,x,generated,scatter,scatter,0.9972446790016913
fb1b0eac2623_y,fb1b0eac2623,y,generated,scatter,scatter,0.9317907382652804
fc88838dcd7d_x,fc88838dcd7d,x,generated,line,line,1.0
fc88838dcd7d_y,fc88838dcd7d,y,generated,line,line,0.981637030494108
fcede1a52f53_x,fcede1a52f53,x,generated,line,line,1.0
fcede1a52f53_y,fcede1a52f53,y,generated,line,line,0.95919289499193
fdaa14bfa525_x,fdaa14bfa525,x,generated,vertical_bar,vertical_bar,1.0
fdaa14bfa525_y,fdaa14bfa525,y,generated,vertical_bar,vertical_bar,0.9574499332813629
fdada40bf66b_x,fdada40bf66b,x,generated,vertical_bar,vertical_bar,1.0
fdada40bf66b_y,fdada40bf66b,y,generated,vertical_bar,vertical_bar,0.9826640298648519
ff5ea688363f_x,ff5ea688363f,x,generated,line,line,1.0
ff5ea688363f_y,ff5ea688363f,y,generated,line,line,0.9673288092999379
ff921193be99_x,ff921193be99,x,generated,scatter,scatter,0.9970219688364184
ff921193be99_y,ff921193be99,y,generated,scatter,scatter,0.9699654671006424
